nabm_concept_name,nabm_concept_code,loinc_concept_name,loinc_concept_code
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis IgG Ab [Presence] in Serum by Latex agglutination,16877-3
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Titer] in Serum by Agglutination,23125-8
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Titer] in Serum by Microagglutination,33683-4
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Titer] in Serum by Tube agglutination,33684-2
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Presence] in Unspecified specimen by Slide agglutination,33714-7
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Presence] in Isolate by Slide agglutination,33715-4
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Presence] in Serum by Microagglutination,45040-3
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Presence] in Serum by Latex agglutination,5166-4
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis Ab [Titer] in Serum by Latex agglutination,5167-2
TULAREMIE : SERODIAGNOSTIC PAR AGG,1333,Francisella tularensis IgM Ab [Presence] in Serum by Latex agglutination,6407-1
"ECHINOCOCCOSES (KYSTE HYDATIQUE, ...) : SD DE CONFIRMATION PAR COES",4329,Echinococcus sp Ab [Units/volume] in Serum by Counterimmunoelectrophoresis (CIE),25398-9
BARTURIQUES : RECHERCHE ET DOSAGE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG,674,Barbital [Mass/volume] in Blood,78804-2
BARTURIQUES : RECHERCHE ET DOSAGE DANS UN AUTRE LIQUIDE BIOLOGIQUE QUE LE SANG,674,Barbital [Mass/volume] in Body fluid,79225-9
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa Ab [Presence] in Serum,31631-5
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa Ab [Presence] in Semen,31632-3
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa IgA Ab [Presence] in Serum,32625-6
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa IgG Ab [Presence] in Serum,32626-4
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa IgA Ab [Presence] in Semen,32718-9
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa IgG Ab [Presence] in Semen,32719-7
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa IgM Ab [Presence] in Semen,32720-5
RECHERCHE AC FIXES SUR LES SPERMATOZOIDES (HOMME),76,Spermatozoa IgM Ab [Presence] in Serum,33318-7
BETA 2 MICROGLOBULINE  DANS LE SANG :  DOSAGE,324,Beta-2-Microglobulin [Moles/volume] in Serum,14626-6
BETA 2 MICROGLOBULINE  DANS LE SANG :  DOSAGE,324,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma,1952-1
BETA 2 MICROGLOBULINE  DANS LE SANG :  DOSAGE,324,Beta-2-Microglobulin in CSF/Beta-2-Microglobulin in serum,54355-3
BETA 2 MICROGLOBULINE  DANS LE SANG :  DOSAGE,324,Beta-2-Microglobulin [Moles/volume] in Serum or Plasma,76484-5
BETA 2 MICROGLOBULINE  DANS LE SANG :  DOSAGE,324,Beta-2-Microglobulin [Units/volume] in Serum or Plasma by Immunoassay,83076-0
BETA 2 MICROGLOBULINE  DANS LE SANG :  DOSAGE,324,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma by Immunoassay,83078-6
ACIDE VALPROIQUE.,340,Valproate [Mass/volume] in Urine,17762-6
ACIDE VALPROIQUE.,340,Valproate [Mass/volume] in Body fluid,29229-2
ACIDE VALPROIQUE.,340,Valproate [Mass/volume] in Serum or Plasma,4086-5
ACIDE VALPROIQUE.,340,Valproate [Mass/volume] in Serum or Plasma --trough,4088-1
ACIDE VALPROIQUE.,340,Valproate [Mass/volume] in Serum or Plasma --peak,73677-7
CYSTICERCOSE : SD DE DEPISTAGE PAR 2 TECHN.,4321,Taenia solium larva IgG Ab [Units/volume] in Serum by Immunoassay,25389-8
CYSTICERCOSE : SD DE DEPISTAGE PAR 2 TECHN.,4321,Taenia solium larva Ab [Units/volume] in Serum by Hemagglutination,5120-1
CYSTICERCOSE : SD DE DEPISTAGE PAR 2 TECHN.,4321,Taenia solium larva Ab [Presence] in Serum by Immunoassay,56984-8
GRIPPE A : SD PAR EIA,1730,Influenza virus A Ab [Presence] in Serum by Immunoassay,22822-1
GRIPPE A : SD PAR EIA,1730,Influenza virus A Ab [Units/volume] in Serum by Immunoassay,38273-9
GRIPPE A : SD PAR EIA,1730,Influenza virus A IgM Ab [Units/volume] in Serum by Immunoassay,47312-4
GRIPPE A : SD PAR EIA,1730,Influenza virus A IgG Ab [Units/volume] in Serum by Immunoassay,47313-2
GRIPPE A : SD PAR EIA,1730,Influenza virus A IgA Ab [Units/volume] in Serum by Immunoassay,72266-0
GRIPPE A : SD PAR EIA,1730,Influenza virus A IgG Ab [Presence] in Serum by Immunoassay,86566-7
GRIPPE A : SD PAR EIA,1730,Influenza virus A IgM Ab [Presence] in Serum by Immunoassay,86567-5
LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC,4718,Leptospira sp IgM Ab [Titer] in Serum,13265-4
LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC,4718,Leptospira sp IgM Ab [Presence] in Serum by Immunoassay,23201-7
LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC,4718,Leptospira sp IgM Ab [Presence] in Serum,23202-5
LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC,4718,Leptospira sp IgM Ab [Units/volume] in Serum,31487-2
LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC,4718,Leptospira sp IgM Ab [Units/volume] in Serum by Immunoassay,51819-1
LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC,4718,Leptospira interrogans IgM Ab [Presence] in Serum by Immunoassay,56953-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Promethazine [Presence] in Urine,11000-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyalprazolam [Mass/volume] in Urine,11238-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Prazepam [Mass/volume] in Urine,12311-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine [Presence] in Urine,12319-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Trifluoperazine [Presence] in Urine,12321-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Trimeprazine [Presence] in Urine,12323-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,cloBAZam [Mass/volume] in Urine,12374-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Temazepam [Mass/volume] in Urine,12382-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxytriazolam [Mass/volume] in Urine,12432-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyethylflurazepam [Mass/volume] in Urine,12602-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,fluPHENAZine [Presence] in Urine,14070-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Presence] in Gastric fluid,14644-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Oxazepam [Mass/volume] in Urine by Confirmatory method,16201-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Phenothiazines [Presence] in Urine by Confirmatory method,16221-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,N-desalkylflurazepam [Mass/volume] in Urine by Confirmatory method,16230-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flurazepam [Mass/volume] in Urine by Confirmatory method,16231-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Triazolam [Mass/volume] in Urine by Confirmatory method,16232-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam [Mass/volume] in Urine by Confirmatory method,16233-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Alpha hydroxyalprazolam [Mass/volume] in Urine by Confirmatory method,16348-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,LORazepam [Mass/volume] in Urine by Confirmatory method,17088-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Prazepam [Mass/volume] in Urine by Confirmatory method,17479-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Benzodiazepines cutoff [Mass/volume] in Urine,19064-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Benzodiazepines cutoff [Mass/volume] in Urine for Screen method,19283-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Benzodiazepines cutoff [Mass/volume] in Urine for Confirmatory method,19284-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Alpha hydroxyalprazolam [Mass/volume] in Urine,19328-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Alpha hydroxyalprazolam cutoff [Mass/volume] in Urine for Screen method,19329-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Alpha hydroxyalprazolam cutoff [Mass/volume] in Urine for Confirmatory method,19330-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Bromazepam cutoff [Mass/volume] in Urine for Screen method,19366-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Bromazepam cutoff [Mass/volume] in Urine for Confirmatory method,19367-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlordiazePOXIDE cutoff [Mass/volume] in Urine for Screen method,19387-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlordiazePOXIDE cutoff [Mass/volume] in Urine for Confirmatory method,19388-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Presence] in Urine by Screen method,19395-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Presence] in Urine by Confirmatory method,19396-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE cutoff [Mass/volume] in Urine for Screen method,19397-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE cutoff [Mass/volume] in Urine for Confirmatory method,19398-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flunitrazepam cutoff [Mass/volume] in Urine for Screen method,19468-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flunitrazepam cutoff [Mass/volume] in Urine for Confirmatory method,19469-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flurazepam cutoff [Mass/volume] in Urine for Screen method,19476-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flurazepam cutoff [Mass/volume] in Urine for Confirmatory method,19477-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Haloperidol [Presence] in Urine by Screen method,19478-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Haloperidol [Presence] in Urine by Confirmatory method,19479-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Haloperidol cutoff [Mass/volume] in Urine for Screen method,19480-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Haloperidol cutoff [Mass/volume] in Urine for Confirmatory method,19481-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyalprazolam cutoff [Mass/volume] in Urine for Screen method,19491-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyalprazolam cutoff [Mass/volume] in Urine for Confirmatory method,19492-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyethylflurazepam cutoff [Mass/volume] in Urine for Screen method,19495-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyethylflurazepam cutoff [Mass/volume] in Urine for Confirmatory method,19496-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Methotrimeprazine [Presence] in Urine by Screen method,19502-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Methotrimeprazine [Presence] in Urine by Confirmatory method,19503-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Methotrimeprazine cutoff [Mass/volume] in Urine for Screen method,19504-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Methotrimeprazine cutoff [Mass/volume] in Urine for Confirmatory method,19505-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,LORazepam cutoff [Mass/volume] in Urine for Screen method,19522-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,LORazepam cutoff [Mass/volume] in Urine for Confirmatory method,19523-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Lormetazepam cutoff [Mass/volume] in Urine for Screen method,19526-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Lormetazepam cutoff [Mass/volume] in Urine for Confirmatory method,19527-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam [Presence] in Urine by Screen method,19585-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam [Presence] in Urine by Confirmatory method,19586-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam [Mass/volume] in Urine,19588-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam cutoff [Mass/volume] in Urine for Screen method,19589-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam cutoff [Mass/volume] in Urine for Confirmatory method,19590-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,N-desalkylflurazepam [Mass/volume] in Urine,19617-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,N-desalkylflurazepam cutoff [Mass/volume] in Urine for Screen method,19618-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,N-desalkylflurazepam cutoff [Mass/volume] in Urine for Confirmatory method,19619-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Nitrazepam cutoff [Mass/volume] in Urine for Screen method,19622-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Nitrazepam cutoff [Mass/volume] in Urine for Confirmatory method,19623-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Oxazepam cutoff [Mass/volume] in Urine for Screen method,19640-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Oxazepam cutoff [Mass/volume] in Urine for Confirmatory method,19641-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Phenothiazines [Presence] in Urine by Screen method,19670-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Phenothiazines cutoff [Mass/volume] in Urine for Screen method,19672-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Phenothiazines cutoff [Mass/volume] in Urine for Confirmatory method,19673-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Prazepam cutoff [Mass/volume] in Urine for Screen method,19680-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Prazepam cutoff [Mass/volume] in Urine for Confirmatory method,19681-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Temazepam cutoff [Mass/volume] in Urine for Screen method,19700-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Temazepam cutoff [Mass/volume] in Urine for Confirmatory method,19701-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine [Presence] in Urine by Screen method,19706-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine [Presence] in Urine by Confirmatory method,19707-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine cutoff [Mass/volume] in Urine for Screen method,19708-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine cutoff [Mass/volume] in Urine for Confirmatory method,19709-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Triazolam cutoff [Mass/volume] in Urine for Screen method,19716-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Triazolam cutoff [Mass/volume] in Urine for Confirmatory method,19717-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Benzodiazepines [Mass/volume] in Urine by Confirmatory method,20412-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyalprazolam [Mass/volume] in Urine by Confirmatory method,20500-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxytriazolam [Mass/volume] in Urine by Confirmatory method,20501-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Bromazepam [Mass/volume] in Urine by Confirmatory method,20520-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlordiazePOXIDE [Mass/volume] in Urine by Confirmatory method,20522-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Mass/volume] in Urine by Confirmatory method,20523-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flunitrazepam [Mass/volume] in Urine by Confirmatory method,20528-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Haloperidol [Mass/volume] in Urine by Confirmatory method,20530-2
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxyethylflurazepam [Mass/volume] in Urine by Confirmatory method,20532-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxytriazolam cutoff [Mass/volume] in Urine for Confirmatory method,20535-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Hydroxytriazolam cutoff [Mass/volume] in Urine for Screen method,20536-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Methotrimeprazine [Mass/volume] in Urine by Confirmatory method,20538-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Lormetazepam [Mass/volume] in Urine by Confirmatory method,20541-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Nitrazepam [Mass/volume] in Urine by Confirmatory method,20552-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Phenothiazines [Mass/volume] in Urine by Confirmatory method,20556-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Temazepam [Mass/volume] in Urine by Confirmatory method,20559-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine [Mass/volume] in Urine by Confirmatory method,20560-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Carbamates [Presence] in Gastric fluid by Screen method,20745-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,8-Hydroxyloxapine [Mass/volume] in Urine,21047-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Estazolam [Mass/volume] in Vitreous fluid,26683-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Triazolam [Mass/volume] in Vitreous fluid,26686-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Oxazepam [Mass/volume] in Vitreous fluid,26850-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,LORazepam [Mass/volume] in Vitreous fluid,26851-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,ALPRAZolam [Mass/volume] in Vitreous fluid,26878-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Temazepam [Mass/volume] in Vitreous fluid,26898-7
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Midazolam [Mass/volume] in Vitreous fluid,26899-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlordiazePOXIDE [Mass/volume] in Vitreous fluid,26900-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flurazepam [Mass/volume] in Vitreous fluid,26901-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,traZODone [Mass/volume] in Urine,27059-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Norflunitrazepam [Mass/volume] in Urine,27083-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,7-Aminoflunitrazepam [Mass/volume] in Urine,27084-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,N-desalkylflurazepam [Mass/volume] in Vitreous fluid,27194-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Benzodiazepines [Mass/volume] in Body fluid,29209-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,LORazepam [Mass/volume] in Gastric fluid,29344-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,ALPRAZolam [Mass/volume] in Gastric fluid,29348-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlordiazePOXIDE [Mass/volume] in Gastric fluid,29380-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Meprobamate [Mass/volume] in Gastric fluid,29381-1
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Mass/volume] in Gastric fluid,29386-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Thioridazine [Mass/volume] in Gastric fluid,31087-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Perphenazine [Presence] in Urine,32105-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,risperiDONE [Presence] in Urine,32129-9
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,ALPRAZolam [Mass/volume] in Urine,3313-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Zolpidem [Mass/volume] in Urine,33339-3
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Benzodiazepines [Mass/volume] in Gastric fluid,33560-4
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Bromazepam [Mass/volume] in Urine,3406-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlordiazePOXIDE [Mass/volume] in Urine,3459-5
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Presence] in Urine,3472-8
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,chlorproMAZINE [Mass/volume] in Urine,3473-6
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Estazolam [Mass/volume] in Urine,3598-0
PSYCHOTROPES NON INSCRITS A LA NABM DANS UN AUTRE LIQ BIO QUE SANG,662,Flunitrazepam [Mass/volume] in Urine,3641-8
